ind,mother,father,generation
84934,84937,84936,10
104886,104891,104890,10
59840,59879,59878,10
111258,111261,111260,10
264267,59809,59808,10
75779,75785,75784,10
200715,115440,115439,10
12591,12614,12613,10
117255,56693,56692,10
84338,55570,55569,10
79998,80009,80008,10
44757,31980,31979,10
253467,21178,21177,10
252306,252310,252309,10
112080,39062,39061,10
123498,123501,123500,10
202286,202289,202288,10
30615,31034,31033,10
49014,54895,54894,10
101783,101786,101785,10
605560,605565,605564,10
37134,46676,46675,10
671296,38658,675628,10
59736,31986,31985,10
73137,280304,280303,10
114119,114123,114122,10
66145,32775,32774,10
119737,51936,51935,10
28477,54407,54406,10
252237,252247,252246,10
59754,59827,59826,10
62405,51597,51596,10
750062,750065,750064,10
260280,34663,52676,10
81076,81083,81082,10
263435,263438,263437,10
277273,354927,354926,10
78588,33515,33514,10
264301,42715,42714,10
270247,0,0,10
22470,65265,22490,10
655873,33857,33856,10
613406,59827,59826,10
266831,266835,266834,10
675137,39357,39356,10
94771,0,0,10
81070,63410,63409,10
655822,658109,658108,10
76418,50941,51034,10
201574,259133,259132,10
350585,65265,22490,10
77826,77841,77840,10
651227,651230,651229,10
38500,18849,18848,10
99112,95982,39073,10
97786,97795,97794,10
606534,278591,278590,10
78602,31906,31905,10
42688,29980,29979,10
51857,51920,51919,10
404834,801383,801382,10
277843,50911,50910,10
203299,38660,38659,10
59080,58688,58687,10
51530,51597,51596,10
31791,31988,31987,10
29391,29540,29539,10
45900,45905,45904,10
551342,551346,551345,10
602303,602306,602305,10
19807,19902,19901,10
602747,602750,602749,10
105668,105749,105748,10
44669,44742,44741,10
277839,220243,220242,10
277786,34623,34622,10
215598,215601,215600,10
111069,111072,111071,10
603834,215631,215630,10
94001,94024,94023,10
656945,656948,656947,10
601304,0,0,10
676803,38664,38663,10
86817,86822,86821,10
717250,38352,38351,10
211214,39357,39356,10
863244,863247,863246,10
11663,0,0,10
200212,0,0,10
23009,58692,58691,10
10417,18400,18399,10
10684,30708,30707,10
83987,29490,29489,10
10714,18390,18389,10
10973,11048,11047,10
11101,11152,11151,10
11113,11162,11161,10
11497,11580,18235,10
11541,79898,79897,10
11575,11650,11649,10
16800,16859,16858,10
36370,36417,18203,10
11647,59215,59214,10
11978,12005,12004,10
11982,12009,12008,10
32355,20830,20829,10
11984,32767,32766,10
12244,13867,13866,10
32596,18833,18832,10
12975,0,0,10
33647,29372,29371,10
13444,18398,18397,10
13571,12490,12489,10
13607,13632,13631,10
13846,38240,18648,10
12495,30528,30527,10
33274,32368,32367,10
14613,14618,14617,10
14615,18831,18830,10
11643,11712,11711,10
15326,15365,15364,10
15400,15447,15446,10
74318,62177,62176,10
15761,65357,65356,10
15895,18290,18289,10
70690,100636,70694,10
54596,49153,49152,10
45405,30880,30879,10
17070,14427,14426,10
24623,30676,30675,10
111491,38680,38679,10
18131,18198,18197,10
18606,18631,18630,10
98301,29760,29759,10
19210,77819,77818,10
19248,29772,29771,10
19250,29752,29751,10
57960,19539,19538,10
19739,18382,18381,10
19759,19842,19841,10
55555,55570,55569,10
20632,20635,20634,10
14404,10183,10182,10
66628,48549,48548,10
34184,33523,33522,10
34351,35316,35315,10
22270,22289,22288,10
34992,38634,38633,10
39280,39317,39316,10
22500,22511,22510,10
22734,22475,22474,10
36474,36515,36514,10
11573,59319,59318,10
18776,18206,18205,10
65759,101953,65771,10
23604,74642,74641,10
23620,18370,18369,10
23836,29336,29335,10
50972,62177,62176,10
51476,51553,51552,10
79351,18735,18734,10
38871,56783,56782,10
24549,13837,13836,10
404741,15441,15440,10
24926,24947,24946,10
36462,36509,36508,10
676805,23619,23618,10
10200,29808,29807,10
203190,38571,38570,10
67151,67202,67201,10
26499,26502,26501,10
14438,44778,44777,10
48076,48101,48100,10
27960,105697,105696,10
27962,0,0,10
28170,31046,31045,10
28519,15419,15418,10
62172,62177,62176,10
29631,29814,29813,10
29467,13618,18802,10
30407,30518,30517,10
30565,30748,30747,10
30605,30804,30803,10
36128,38646,38645,10
31855,18378,18377,10
32071,30964,30963,10
32548,70304,70303,10
32700,18767,18766,10
32768,32877,32876,10
32788,18350,18349,10
33344,33421,33420,10
33434,33503,33502,10
34118,38606,38605,10
81468,81479,81478,10
34146,0,0,10
34763,74743,74742,10
34950,35007,35006,10
35227,10703,10702,10
35032,30163,30162,10
70291,18735,18734,10
35498,35509,10471,10
16806,13837,13836,10
36392,15560,48351,10
16271,30518,30517,10
74143,72407,72406,10
37120,29744,29743,10
37072,29604,37126,10
75165,29600,29599,10
36841,11658,36845,10
37369,37376,37375,10
62061,32731,32730,10
96062,18390,18389,10
16822,30151,30150,10
31885,32086,32085,10
38345,38515,38619,10
38518,26243,675611,10
38534,38606,38605,10
38572,38644,38548,10
38590,38666,38665,10
38939,39010,39009,10
36428,36469,15861,10
412063,43354,43353,10
39276,38515,38514,10
39278,39315,39314,10
39338,39365,39364,10
59732,59813,59812,10
47453,30686,30685,10
48052,48081,48080,10
39911,11074,11073,10
39913,39938,39937,10
40024,16907,16906,10
40048,40061,40060,10
34592,12490,12489,10
44699,44766,44765,10
50926,29544,29543,10
41592,41654,41653,10
56728,56819,56818,10
41641,56701,56700,10
41824,18737,18736,10
30585,30716,30767,10
42120,42123,42122,10
30170,30191,30190,10
42624,30676,30675,10
42668,42715,42714,10
42696,105737,105736,10
42698,59839,59838,10
42702,33539,33538,10
64978,34171,34170,10
44697,56631,33514,10
15807,34199,34198,10
43179,18332,18331,10
54358,54405,54404,10
54412,54445,54444,10
43257,55841,55840,10
12943,29776,29775,10
44601,31722,31721,10
50922,51013,51012,10
53741,29758,29757,10
59264,38042,38041,10
45561,45566,45565,10
10168,10209,10208,10
45407,29488,29487,10
54014,10233,10232,10
280733,38563,38562,10
19785,56619,56618,10
46735,34623,46763,10
21788,18304,25963,10
78304,32054,32053,10
51422,51864,51863,10
33478,33527,33526,10
48542,11658,36845,10
48544,30732,30731,10
12537,34768,34767,10
78843,18735,18734,10
32656,32759,32758,10
49403,32777,32776,10
49454,18400,18399,10
30461,30596,30595,10
51883,12021,12020,10
50994,33509,33508,10
32556,32641,32640,10
32634,32737,32736,10
51572,31882,31881,10
52190,18833,18832,10
52640,32751,32750,10
29637,29824,29823,10
53421,18144,18143,10
36472,31882,31881,10
54006,203629,203630,10
54346,38575,38574,10
54348,39283,39282,10
75394,75399,75398,10
34602,30680,30679,10
55202,65357,65356,10
10405,54017,54016,10
14422,29972,29971,10
117251,56715,99472,10
56726,56809,56808,10
52180,52207,52206,10
58223,58262,58261,10
58663,48492,48491,10
36360,36415,36414,10
59202,38634,38633,10
59656,59741,59740,10
59658,15395,15394,10
30555,30732,30731,10
15833,36469,15861,10
60499,60534,60533,10
60517,28175,28174,10
14368,30520,30519,10
25101,34681,34680,10
61092,69345,69344,10
61307,61334,61333,10
62043,62066,62065,10
10140,10183,10182,10
37305,30714,30713,10
62421,62438,62437,10
30567,30752,30751,10
63073,30584,30583,10
41826,42731,42730,10
63171,63174,63173,10
63369,63384,63383,10
64851,39010,39009,10
24599,30852,30851,10
301122,18735,18734,10
69348,69377,69376,10
71956,51049,51048,10
78815,70304,70303,10
250187,675786,675689,10
76539,43298,43297,10
76744,51475,51474,10
82181,203654,12794,10
52198,31064,31063,10
52200,52223,52222,10
120746,23064,23063,10
77292,14622,14621,10
38033,32797,32796,10
59666,59753,59752,10
56600,56669,56668,10
22740,43298,43297,10
78362,54405,54404,10
78763,78796,78795,10
79261,39036,39035,10
79337,68162,68161,10
45442,32747,22294,10
41616,77487,77486,10
80289,31236,25995,10
80892,31054,31053,10
79789,56809,56808,10
81134,43350,43349,10
29445,29600,29599,10
81620,81679,81678,10
81676,12974,12973,10
81688,18675,11105,10
81968,81987,81986,10
39288,39323,39322,10
82191,82204,82203,10
82193,82206,82205,10
250189,38634,38633,10
615977,76552,76551,10
35751,30692,30691,10
53067,53074,53073,10
59842,31082,31081,10
56225,18196,18195,10
84163,39006,39005,10
261172,19954,19953,10
84352,19894,19893,10
62001,30702,30701,10
85580,51607,19212,10
77175,77204,77203,10
86509,38553,38552,10
87261,78836,78835,10
15037,56819,56818,10
61064,30698,30697,10
49395,49400,49399,10
88630,88633,88632,10
35311,35338,35337,10
60405,16881,16880,10
676674,14618,14617,10
203221,38618,38617,10
81402,46746,46745,10
81400,44782,44781,10
94003,31732,31731,10
94005,19932,19931,10
94009,39116,39115,10
65755,58262,58261,10
76549,32006,32005,10
95027,38575,38574,10
676809,605679,605678,10
95033,38658,675628,10
95113,38662,38661,10
95973,31936,31935,10
95975,59719,59718,10
96406,99147,99146,10
96569,52685,52684,10
96595,96612,96611,10
25531,36457,10180,10
43217,43280,43279,10
79841,29950,29949,10
250425,98306,98305,10
19296,19315,19314,10
35939,35954,35953,10
99295,19930,19929,10
99760,99773,99772,10
100587,100620,100619,10
41639,41672,41671,10
100589,57495,57494,10
100591,81733,81732,10
78286,80449,78338,10
100625,100638,100637,10
39272,39004,59874,10
105684,32052,32051,10
57972,33517,33516,10
101020,31924,105718,10
33155,38988,38987,10
101535,29626,29625,10
101716,30778,30777,10
603558,38848,38847,10
31494,31595,31594,10
43195,43266,43265,10
53735,31082,31081,10
97007,38549,38548,10
404931,87900,87899,10
99049,11734,11733,10
89979,39325,39324,10
58247,58272,58271,10
406985,78377,14623,10
118129,51569,51568,10
15823,11622,11621,10
118823,38352,59298,10
80295,39116,39115,10
72571,51095,51094,10
28431,22475,22474,10
79831,79878,23356,10
94019,101508,101507,10
59628,59707,59706,10
85536,48111,48110,10
49331,26911,26910,10
57964,30680,30679,10
280307,291021,291020,10
251010,76783,76782,10
37176,23343,23342,10
60417,38660,38659,10
260552,38634,38633,10
132875,10703,10702,10
654208,31986,31985,10
56239,20123,20122,10
202276,202279,51959,10
58267,58286,58285,10
46246,65357,65356,10
203163,51565,51564,10
32668,32779,32778,10
32666,10239,10238,10
256262,26915,32021,10
350309,101719,101718,10
49665,49694,49693,10
99114,99147,99146,10
87187,22753,22752,10
12985,34631,34630,10
605900,51286,51285,10
253515,63376,63375,10
11521,11600,11599,10
254618,56809,56808,10
357097,357100,357099,10
49675,16859,16858,10
263191,263198,263197,10
263193,263200,263199,10
41820,18188,18187,10
72436,41262,41261,10
251008,66889,66888,10
15029,79838,67167,10
93997,19776,19775,10
263035,253081,253080,10
41620,32002,32001,10
116584,105683,105682,10
206119,602752,602751,10
50060,20299,20298,10
19697,19776,19775,10
53707,36471,30821,10
81932,81965,81964,10
258636,204071,204070,10
24165,61629,79879,10
353188,72090,72089,10
53767,11764,11763,10
101080,56785,56784,10
101082,101095,101094,10
31851,32066,32065,10
600119,600122,600121,10
44715,39367,16243,10
44679,44748,44747,10
65896,19908,19907,10
105662,105749,105748,10
255731,31722,31721,10
257019,257022,257021,10
93525,93552,93551,10
100784,43354,43353,10
603637,264333,264332,10
264880,121007,121006,10
96565,79852,79851,10
96567,96602,96601,10
77754,77795,77794,10
266162,277258,277257,10
43191,43260,15364,10
267861,56671,56670,10
111094,19245,81474,10
352303,43324,43323,10
44705,78790,213619,10
606163,51962,51961,10
270729,31760,31759,10
261614,655633,655632,10
49992,35968,38073,10
36146,11622,11621,10
275356,451645,451644,10
93722,31830,31829,10
276462,30738,30737,10
276367,67096,99468,10
46687,56821,56820,10
262704,262707,262706,10
99255,57987,57986,10
88974,30680,30679,10
56263,56296,56295,10
252273,87260,87259,10
105620,31936,31935,10
29393,29544,29543,10
86112,38924,38923,10
60984,61075,61074,10
16840,32909,33643,10
99283,51499,51498,10
82153,42713,42712,10
404911,38662,38661,10
119136,119139,119138,10
81710,56821,56820,10
260609,81965,81964,10
51255,51095,51094,10
404735,10233,10232,10
268242,78597,78596,10
202031,202034,202033,10
255150,19822,19821,10
19755,19838,19837,10
100911,101721,101720,10
352485,59653,59652,10
15001,29624,29623,10
76768,301123,19899,10
94616,16897,16896,10
608175,13618,18802,10
119395,201307,58677,10
279776,43354,43353,10
96597,32064,32063,10
92879,70707,70706,10
37373,30520,30519,10
99174,99197,99196,10
105716,105747,105746,10
101072,22753,22752,10
53743,29604,29603,10
269022,604086,604085,10
301688,77206,78394,10
13246,13257,13256,10
255203,51286,51285,10
252152,101945,101944,10
609806,42695,42694,10
602390,56809,112038,10
472542,99018,59836,10
31849,32062,32061,10
203657,18735,18734,10
551657,551675,551674,10
11471,11552,11551,10
43151,43226,43225,10
452718,101945,101944,10
625695,52571,52570,10
23035,23058,23057,10
604205,215121,215120,10
94614,79838,67167,10
52536,45312,45311,10
67075,23343,67133,10
201009,205854,205853,10
606384,32763,32762,10
254584,37179,37178,10
606458,56619,56618,10
607441,264348,264347,10
607761,81147,81146,10
56644,56713,56712,10
255885,28631,28630,10
79215,39936,39935,10
63896,22297,22296,10
79875,51015,51014,10
97274,12490,12489,10
270045,404799,404798,10
452420,452423,452422,10
56203,56262,56261,10
65736,31752,31751,10
43229,43288,43287,10
43177,31944,31943,10
110906,39283,39282,10
87203,44752,44763,10
604126,0,0,10
57968,49698,49697,10
609349,609352,609351,10
110410,36423,36422,10
99051,78393,78392,10
96434,71979,71978,10
117364,16897,16896,10
281082,55586,55585,10
85362,30562,30561,10
261217,0,0,10
676801,38575,38574,10
284978,38515,38514,10
59620,59285,59284,10
79821,18731,18730,10
715216,715221,715220,10
42564,42643,42642,10
750458,750461,750460,10
253014,253021,253020,10
284971,77196,77195,10
50980,39317,39316,10
863232,863237,863236,10
200109,200112,200111,10
123504,123508,123507,10
827838,827841,827840,10
30503,18406,18405,10
10397,18152,18151,10
10423,10448,10447,10
10427,33343,33342,10
15549,15556,15555,10
18137,18200,18199,10
10690,42731,42730,10
10991,78333,78332,10
45793,11082,11081,10
11055,11122,11121,10
70271,18641,18640,10
34775,29342,29341,10
11445,11526,11525,10
11499,29584,29583,10
75506,29884,29883,10
11665,44315,11731,10
54882,18729,18728,10
11988,50393,50392,10
10704,18130,18129,10
46410,18825,18824,10
18786,27112,27111,10
14332,26919,26918,10
252383,11060,11059,10
57057,70701,70700,10
12756,29510,38233,10
12493,60530,33424,10
35713,16881,16880,10
13216,32731,32730,10
13218,54423,29495,10
13236,34629,34628,10
41822,38561,38560,10
13397,13425,13424,10
13412,61039,61038,10
13567,13594,13593,10
11099,11148,11147,10
13796,65225,65224,10
34164,33499,10722,10
13882,57418,57417,10
16862,17083,17082,10
29269,18176,18175,10
80340,80347,80346,10
41631,46738,67205,10
15041,15088,15087,10
46705,54407,54406,10
15340,23929,23928,10
30096,30125,30124,10
18181,18264,18263,10
15666,29818,29817,10
16311,23917,23916,10
36990,31880,31879,10
36992,16278,16277,10
16792,16857,16856,10
16818,30518,30517,10
17213,30528,30527,10
18179,18260,18259,10
18616,18639,18638,10
18618,18643,18642,10
18634,18665,18664,10
30092,18599,18598,10
19178,51942,51941,10
19180,51282,51030,10
23590,23615,23614,10
19761,19846,19845,10
30807,31034,31033,10
15835,15048,15047,10
20286,20297,20296,10
57391,57418,57417,10
20821,31960,31959,10
20831,30596,30595,10
12515,12572,12571,10
10999,11076,11075,10
30611,65281,65280,10
11089,65293,65292,10
21908,30694,30693,10
30423,33439,33438,10
33300,39614,39613,10
33762,65283,65282,10
56612,56306,56305,10
22728,61601,61600,10
22730,43286,43285,10
33452,65361,65360,10
60928,38354,38353,10
23602,30562,30561,10
33945,61075,61074,10
46254,31096,30839,10
30625,36471,30821,10
53246,15802,15801,10
24551,30780,30779,10
25115,18845,18844,10
76537,76564,76563,10
25850,32731,32730,10
65196,65239,65238,10
26436,30189,30188,10
51865,29554,29553,10
32598,13867,13866,10
49333,33521,30783,10
23914,30802,30801,10
27530,76562,76561,10
34148,34153,34152,10
28523,11738,11737,10
19232,30466,24621,10
58661,58694,58693,10
29441,29594,29593,10
29243,29508,29507,10
29249,29366,29365,10
34409,59221,59220,10
29581,29738,29737,10
30098,18166,18165,10
30100,27735,27734,10
10108,30396,30395,10
30409,30522,30521,10
30669,65251,30885,10
29373,74777,74776,10
34116,34173,34172,10
31795,31996,31995,10
31875,32080,32079,10
32546,32629,32628,10
32728,65353,65352,10
32794,32745,32744,10
57958,25978,25977,10
94608,406914,406913,10
33758,33803,33802,10
48098,74779,74778,10
33937,33952,33951,10
36410,34145,34144,10
34094,83534,83533,10
10076,74779,74778,10
34120,34177,34176,10
34586,26921,26920,10
34646,34681,34680,10
34550,34585,34584,10
35010,18659,18658,10
35030,18847,18846,10
35038,18847,18846,10
35309,35336,35335,10
35476,10121,10120,10
74145,30740,30739,10
34062,30544,30543,10
68736,10127,10126,10
35725,10697,10696,10
35729,35764,35763,10
14476,30908,30907,10
43644,43649,43648,10
16241,21642,16275,10
38494,38553,38552,10
36613,33343,33342,10
36619,77299,77298,10
33633,23917,23916,10
36996,29354,29353,10
39240,39283,39282,10
257733,38549,38548,10
37999,11492,11491,10
10413,83536,83535,10
38496,38557,38556,10
38498,38561,38560,10
50958,38561,38560,10
38520,38585,38584,10
38538,38569,38568,10
38883,38944,15081,10
38951,38868,38867,10
39342,31898,31897,10
39350,54403,54402,10
18169,18248,18247,10
22039,13871,13870,10
610726,39785,39784,10
39778,22509,28636,10
73980,30740,30739,10
35496,60530,33424,10
37347,34145,34144,10
40591,40594,40593,10
40644,40653,40652,10
40777,38557,69332,10
34749,30137,32798,10
48465,48480,48479,10
10104,10143,10142,10
42586,67074,67073,10
10678,65295,65294,10
42962,53796,35937,10
52618,34663,52676,10
30557,0,0,10
30537,18304,25963,10
24545,30540,30539,10
43167,43246,43245,10
68507,46417,46416,10
16305,12005,12004,10
43271,29524,29523,10
43791,48332,48331,10
17060,10721,10720,10
44603,38936,38935,10
78576,56647,56646,10
57930,33481,13222,10
36607,29504,29503,10
45413,38644,38548,10
11906,30714,30713,10
45974,65263,65262,10
51478,38240,38239,10
46332,20370,20369,10
67083,67080,67079,10
60409,60466,60465,10
49311,14413,14412,10
47084,10717,10716,10
68147,65281,65280,10
47437,26913,26912,10
47449,12247,12246,10
46244,35015,35014,10
47918,52639,52638,10
14999,15048,15047,10
52596,29338,18828,10
49022,49037,49036,10
49327,35481,35480,10
22264,13877,13876,10
69350,18168,29335,10
49755,30918,30917,10
63985,18148,18147,10
23888,30858,30857,10
50157,18665,18664,10
50190,18847,18846,10
38599,38557,38556,10
50996,38670,24615,10
52576,32747,32746,10
31707,31882,31881,10
21040,74779,74778,10
53737,53772,53771,10
12535,353184,353183,10
41427,0,0,10
55743,18823,18822,10
52646,18735,18734,10
55557,30600,30599,10
56562,56621,56620,10
57842,60420,60419,10
13585,10709,10708,10
57429,32879,32878,10
13844,65279,65278,10
12569,12600,12599,10
64015,34161,34160,10
69308,38557,69332,10
34594,34627,34626,10
41065,33513,39619,10
58418,45304,30815,10
58420,58447,58446,10
60231,61029,61028,10
58422,44451,61032,10
43789,29790,29789,10
59198,75397,75396,10
24559,50079,50078,10
204137,550892,550891,10
59252,38553,38552,10
27684,27707,27706,10
59274,59333,59332,10
71970,56807,56806,10
50040,30678,30677,10
60305,16885,16884,10
60307,13215,13214,10
68155,43649,43648,10
12517,18234,48108,10
60437,30572,30571,10
48229,13225,13224,10
23778,65225,65224,10
60930,30542,30541,10
61010,51583,15849,10
61012,50635,50634,10
61979,70701,70700,10
62423,58274,58273,10
37654,13867,13866,10
51528,11943,11942,10
64013,30812,30811,10
34104,33845,33844,10
64260,18144,18143,10
82629,18262,18261,10
62911,52571,52570,10
64797,11734,11733,10
64813,64846,64845,10
79733,79778,79777,10
64849,31740,31739,10
65232,15884,41844,10
65763,31018,31017,10
51877,51940,51939,10
66624,29400,29399,10
